YEAR,ID,AGE,SEX,MARITAL,PREMARSX,BIBLE,SEXFREQ
1989,1334,22,2,Separated,Not wrong at all,Literal word of God,4+ times per week
1989,1382,22,1,Married,,,Weekly
1989,1423,22,1,Never married,Not wrong at all,Fables and legends,Once a month
1989,1430,22,1,Married,Always wrong,Inspired word of God,2-3 times a month
1989,1440,22,1,Never married,Not wrong at all,Inspired word of God,Weekly
1989,1441,22,2,Never married,,,2-3 times a month
1989,1529,22,1,Never married,,,Weekly
1990,47,22,2,Married,Not wrong at all,Fables and legends,Once a month
1990,174,22,2,Never married,,,
1990,189,22,1,Never married,,,
1990,192,22,1,Never married,Sometimes wrong,Inspired word of God,
1990,198,22,1,Never married,,,2-3 times a month
1990,230,22,2,Married,Not wrong at all,Literal word of God,
1990,231,22,2,Married,,,
1990,248,22,1,Never married,,,2-3 times per week
1990,275,22,1,Never married,Sometimes wrong,Inspired word of God,
1990,298,22,2,Never married,Not wrong at all,Inspired word of God,
1990,340,22,1,Never married,,,
1990,389,22,2,Never married,Sometimes wrong,Inspired word of God,
1990,395,22,1,Never married,,,
1990,413,22,2,Never married,Sometimes wrong,Inspired word of God,
1990,438,22,2,Never married,Not wrong at all,Literal word of God,2-3 times per week
1990,491,22,2,Never married,,,
1990,558,22,1,Never married,Always wrong,Literal word of God,
1990,581,22,2,Never married,Sometimes wrong,Inspired word of God,2-3 times a month
1990,588,22,2,Never married,,,
1990,628,22,2,Never married,Sometimes wrong,Literal word of God,Once or twice
1990,662,22,2,Separated,Not wrong at all,Fables and legends,
1990,665,22,2,Never married,,,
1990,715,22,1,Never married,Sometimes wrong,Literal word of God,Once or twice
1990,727,22,2,Married,Always wrong,Literal word of God,
1990,903,22,1,Never married,,,
1990,934,22,1,Never married,Not wrong at all,Inspired word of God,
1990,942,22,1,Never married,Sometimes wrong,Fables and legends,
1990,944,22,2,Never married,,,
1990,952,22,2,Married,Almost always wrong,Literal word of God,
1990,970,22,2,Married,Always wrong,Literal word of God,2-3 times per week
1990,1004,22,2,Married,Sometimes wrong,Literal word of God,2-3 times a month
1990,1079,22,2,Never married,,,
1990,1198,22,1,Married,Always wrong,Inspired word of God,Weekly
1990,1286,22,1,Never married,,Literal word of God,
1990,1291,22,1,Never married,Always wrong,Inspired word of God,Not at all
1990,1335,22,2,Never married,Not wrong at all,Inspired word of God,
1990,1344,22,1,Never married,,,Once or twice
1991,34,22,1,Never married,Not wrong at all,Fables and legends,2-3 times per week
1991,53,22,1,Never married,,,Weekly
1991,69,22,2,Married,,,2-3 times per week
1991,108,22,2,Never married,,,2-3 times a month
1991,162,22,2,Never married,Not wrong at all,Inspired word of God,Weekly
1991,173,22,1,Never married,Not wrong at all,Fables and legends,2-3 times per week
1991,184,22,2,Married,Not wrong at all,Inspired word of God,4+ times per week
1991,206,22,2,Never married,Not wrong at all,Inspired word of God,Weekly
1991,225,22,1,Never married,Not wrong at all,Inspired word of God,Weekly
1991,232,22,2,Never married,Not wrong at all,Inspired word of God,2-3 times per week
1991,410,22,2,Never married,Sometimes wrong,Inspired word of God,2-3 times per week
1991,548,22,1,Never married,Not wrong at all,Fables and legends,2-3 times per week
1991,637,22,1,Never married,Sometimes wrong,Inspired word of God,Weekly
1991,655,22,2,Never married,Sometimes wrong,Inspired word of God,2-3 times a month
1991,737,22,2,Married,Not wrong at all,Inspired word of God,2-3 times per week
1991,852,22,2,Never married,Not wrong at all,Inspired word of God,2-3 times per week
1991,992,22,1,Never married,,,4+ times per week
1991,1051,22,2,Never married,,,2-3 times a month
1991,1063,22,1,Never married,Not wrong at all,Inspired word of God,Not at all
1991,1210,22,1,Never married,Not wrong at all,Inspired word of God,Once or twice
1991,1244,22,2,Never married,Not wrong at all,Inspired word of God,2-3 times a month
1991,1267,22,1,Never married,,,2-3 times a month
1991,1305,22,1,Never married,,,
1991,1312,22,1,Married,Sometimes wrong,Inspired word of God,4+ times per week
1991,1367,22,1,Married,Sometimes wrong,Literal word of God,Weekly
1991,1394,22,2,Married,Always wrong,Inspired word of God,2-3 times per week
1991,1419,22,1,Never married,Not wrong at all,Fables and legends,2-3 times per week
1991,1424,22,1,Never married,Not wrong at all,Fables and legends,4+ times per week
1991,1429,22,1,Never married,Sometimes wrong,Inspired word of God,2-3 times per week
1991,1430,22,2,Never married,Always wrong,Inspired word of God,Once or twice
1991,1434,22,2,Never married,,,Once a month
1991,1436,22,2,Never married,,,Once a month
1991,1437,22,1,Never married,Not wrong at all,Inspired word of God,Once or twice
1991,1447,22,2,Never married,Always wrong,,Weekly
1991,1509,22,1,Never married,,,Weekly
1993,273,22,2,Never married,Not wrong at all,Inspired word of God,Once or twice
1993,342,22,2,Never married,Not wrong at all,Fables and legends,Once a month
1993,344,22,2,Never married,Sometimes wrong,Inspired word of God,Not at all
1993,345,22,1,Never married,,,
1993,553,22,2,Never married,,,4+ times per week
1993,720,22,2,Never married,,,Not at all
1993,842,22,2,Never married,Not wrong at all,Literal word of God,Once or twice
1993,850,22,2,Never married,Sometimes wrong,Inspired word of God,Weekly
1993,916,22,1,Never married,Almost always wrong,Inspired word of God,Once or twice
1993,945,22,2,Never married,,,Weekly
1993,1241,22,2,Married,Not wrong at all,Literal word of God,4+ times per week
1993,1326,22,2,Divorced,Not wrong at all,Inspired word of God,2-3 times a month
1993,1424,22,2,Never married,,,
1993,1485,22,1,Never married,Not wrong at all,Literal word of God,2-3 times a month
1993,1534,22,2,Divorced,Always wrong,Literal word of God,Weekly
1993,1557,22,2,Married,Always wrong,Literal word of God,Once a month
1994,6,22,2,Never married,Sometimes wrong,Inspired word of God,Not at all
1994,65,22,1,Never married,,,Weekly
1994,105,22,2,Never married,,,2-3 times per week
1994,111,22,1,Never married,Not wrong at all,Fables and legends,Weekly
1994,294,22,2,Married,Always wrong,Literal word of God,
1994,441,22,2,Married,,,
1994,878,22,2,Married,Always wrong,Literal word of God,4+ times per week
1994,901,22,2,Married,Almost always wrong,Inspired word of God,2-3 times per week
1994,915,22,2,Never married,Sometimes wrong,Fables and legends,2-3 times per week
1994,918,22,2,Never married,Not wrong at all,Fables and legends,Weekly
1994,955,22,2,Never married,Not wrong at all,,2-3 times a month
1994,958,22,1,Never married,Not wrong at all,Inspired word of God,2-3 times per week
1994,982,22,2,Never married,,,4+ times per week
1994,1087,22,1,Never married,Not wrong at all,Inspired word of God,2-3 times per week
1994,1159,22,2,Never married,,,2-3 times per week
1994,1353,22,2,Never married,,,Weekly
1994,1734,22,1,Never married,,,Not at all
1994,1757,22,2,Never married,,Fables and legends,
1994,1762,22,2,Never married,,,2-3 times a month
1994,1802,22,1,Never married,,,2-3 times per week
1994,1916,22,2,Never married,Always wrong,Literal word of God,Weekly
1994,2013,22,2,Never married,,,2-3 times a month
1994,2035,22,1,Never married,Not wrong at all,Fables and legends,2-3 times per week
1994,2248,22,2,Never married,Not wrong at all,Literal word of God,Weekly
1994,2423,22,1,Married,Not wrong at all,Fables and legends,
1994,2424,22,1,Never married,Sometimes wrong,Inspired word of God,Weekly
1994,2426,22,1,Never married,Not wrong at all,,4+ times per week
1994,2502,22,2,Never married,Always wrong,Literal word of God,Not at all
1994,2504,22,2,Never married,Not wrong at all,Inspired word of God,2-3 times per week
1994,2884,22,1,Married,Not wrong at all,Inspired word of God,4+ times per week
1994,2895,22,2,Never married,Sometimes wrong,Inspired word of God,4+ times per week
1996,284,22,2,Never married,Always wrong,Literal word of God,2-3 times per week
1996,312,22,2,Never married,Sometimes wrong,Inspired word of God,2-3 times per week
1996,422,22,1,Never married,Almost always wrong,Inspired word of God,2-3 times per week
1996,596,22,2,Married,Not wrong at all,Literal word of God,Weekly
1996,618,22,2,Married,,,2-3 times per week
1996,789,22,1,Married,Not wrong at all,Inspired word of God,4+ times per week
1996,813,22,2,Never married,,,Weekly
1996,849,22,1,Never married,Always wrong,Inspired word of God,Not at all
1996,851,22,1,Never married,,,Not at all
1996,884,22,1,Never married,Not wrong at all,Inspired word of God,Not at all
1996,887,22,1,Never married,,,Weekly
1996,890,22,1,Never married,Not wrong at all,Inspired word of God,Not at all
1996,927,22,2,Never married,,,
1996,962,22,1,Divorced,,,4+ times per week
1996,963,22,2,Never married,Not wrong at all,Fables and legends,
1996,999,22,2,Never married,,,2-3 times per week
1996,1021,22,1,Married,,,2-3 times a month
1996,1064,22,1,Never married,Sometimes wrong,Literal word of God,2-3 times per week
1996,1258,22,2,Married,Almost always wrong,Inspired word of God,Weekly
1996,1332,22,2,Never married,,,2-3 times per week
1996,1334,22,1,Never married,,,
1996,1370,22,2,Never married,Sometimes wrong,Inspired word of God,
1996,1536,22,1,Married,,,4+ times per week
1996,1568,22,2,Never married,Sometimes wrong,Literal word of God,Once a month
1996,1582,22,2,Never married,Always wrong,Literal word of God,Weekly
1996,1620,22,1,Never married,Not wrong at all,Literal word of God,Once or twice
1996,1642,22,2,Married,,,2-3 times per week
1996,1688,22,2,Never married,,,Once a month
1996,1703,22,2,Married,Sometimes wrong,Fables and legends,Weekly
1996,1886,22,2,Never married,,,Not at all
1996,1889,22,2,Married,,,4+ times per week
1996,1908,22,2,Never married,Always wrong,Literal word of God,4+ times per week
1996,1956,22,2,Never married,Always wrong,Inspired word of God,Once a month
1996,1966,22,1,Never married,Not wrong at all,Inspired word of God,2-3 times per week
1996,2014,22,1,Married,,,4+ times per week
1996,2033,22,2,Never married,,,Once or twice
1996,2122,22,1,Married,Almost always wrong,Literal word of God,Weekly
1996,2143,22,2,Never married,Not wrong at all,Inspired word of God,2-3 times per week
1996,2167,22,1,Never married,Sometimes wrong,Inspired word of God,Weekly
1996,2259,22,1,Never married,Not wrong at all,Inspired word of God,
1996,2474,22,1,Married,Not wrong at all,Inspired word of God,2-3 times a month
1996,2514,22,2,Married,Always wrong,Literal word of God,2-3 times per week
1996,2742,22,2,Never married,Sometimes wrong,Literal word of God,2-3 times a month
1996,2789,22,1,Never married,Not wrong at all,Fables and legends,Not at all
1996,2792,22,2,Never married,,,2-3 times per week
1998,106,22,1,Never married,Not wrong at all,Fables and legends,Once or twice
1998,286,22,1,Never married,Sometimes wrong,Inspired word of God,2-3 times a month
1998,395,22,2,Never married,Not wrong at all,Fables and legends,2-3 times per week
1998,511,22,1,Never married,Sometimes wrong,Inspired word of God,2-3 times a month
1998,521,22,2,Never married,,Literal word of God,
1998,571,22,1,Never married,Not wrong at all,Literal word of God,2-3 times per week
1998,663,22,1,Never married,Not wrong at all,Fables and legends,4+ times per week
1998,797,22,1,Never married,Always wrong,Literal word of God,Once or twice
1998,809,22,2,Never married,,Literal word of God,2-3 times per week
1998,852,22,2,Never married,Sometimes wrong,Inspired word of God,
1998,957,22,1,Never married,,,Not at all
1998,996,22,2,Never married,Not wrong at all,Inspired word of God,2-3 times per week
1998,1169,22,1,Never married,Almost always wrong,Literal word of God,Weekly
1998,1199,22,2,Married,Sometimes wrong,Inspired word of God,4+ times per week
1998,1201,22,1,Never married,,,Weekly
1998,1244,22,1,Never married,,,Not at all
1998,1245,22,1,Never married,Sometimes wrong,Inspired word of God,Once or twice
1998,1312,22,2,Divorced,,,2-3 times per week
1998,1329,22,1,Never married,Not wrong at all,Inspired word of God,Once or twice
1998,1361,22,2,Never married,,Inspired word of God,2-3 times per week
1998,1399,22,1,Never married,Always wrong,Literal word of God,Weekly
1998,1560,22,2,Never married,Sometimes wrong,Inspired word of God,Weekly
1998,1593,22,2,Never married,Always wrong,Fables and legends,Not at all
1998,1633,22,2,Never married,,Inspired word of God,
1998,1770,22,1,Never married,,Fables and legends,4+ times per week
1998,1869,22,2,Never married,Not wrong at all,Inspired word of God,
1998,1964,22,1,Never married,Not wrong at all,Fables and legends,4+ times per week
1998,2231,22,2,Never married,Sometimes wrong,Inspired word of God,Once or twice
1998,2252,22,2,Never married,Always wrong,Literal word of God,2-3 times per week
1998,2319,22,1,Never married,,,2-3 times a month
1998,2339,22,2,Never married,Not wrong at all,Fables and legends,2-3 times a month
1998,2342,22,1,Never married,Not wrong at all,Literal word of God,2-3 times a month
1998,2442,22,1,Never married,Always wrong,Literal word of God,
1998,2508,22,2,Never married,,,
1998,2565,22,2,Never married,,,Once or twice
1998,2590,22,2,Never married,Almost always wrong,Inspired word of God,
1998,2600,22,1,Married,Sometimes wrong,Fables and legends,2-3 times per week
2000,35,22,1,Married,,Inspired word of God,Weekly
2000,87,22,1,Never married,Not wrong at all,Inspired word of God,Once or twice
2000,301,22,2,Never married,,Inspired word of God,4+ times per week
2000,329,22,1,Never married,Not wrong at all,Literal word of God,2-3 times per week
2000,339,22,2,Never married,Not wrong at all,Fables and legends,Once a month
2000,609,22,1,Never married,,,
2000,688,22,1,Never married,Not wrong at all,Inspired word of God,4+ times per week
2000,705,22,1,Never married,Almost always wrong,,Not at all
2000,764,22,1,Never married,,Inspired word of God,2-3 times per week
2000,829,22,2,Never married,Not wrong at all,Literal word of God,
2000,938,22,2,Never married,Not wrong at all,Literal word of God,2-3 times per week
2000,997,22,1,Never married,,Inspired word of God,Not at all
2000,1008,22,2,Married,,,2-3 times per week
2000,1034,22,2,Never married,Almost always wrong,Fables and legends,2-3 times per week
2000,1054,22,2,Married,Not wrong at all,Literal word of God,Once or twice
2000,1098,22,1,Never married,Sometimes wrong,Inspired word of God,
2000,1110,22,2,Married,,,Weekly
2000,1351,22,2,Never married,,Inspired word of God,Once or twice
2000,1479,22,2,Never married,Always wrong,Literal word of God,Weekly
2000,1482,22,1,Never married,Not wrong at all,Literal word of God,4+ times per week
2000,1506,22,2,Never married,Not wrong at all,Inspired word of God,2-3 times a month
2000,1551,22,2,Married,Always wrong,Literal word of God,2-3 times per week
2000,1609,22,1,Never married,Sometimes wrong,Inspired word of God,Not at all
